No,gpa_post,gpa_prior,rm_avg,rm_diff,or_indorm,gender,major,cohort,semester
73,0.780952380952381,0.47619047619047616,0.5523809523809523,0.39999999999999997,3,0,5,1,4
74,0.5047619047619047,0.6190476190476191,0.5238095238095238,0.38095238095238093,2,0,5,1,1
74,0.29523809523809524,0.5047619047619047,0.7047619047619048,0.4698412698412698,3,0,5,1,2
74,0.6190476190476191,0.29523809523809524,0.4666666666666666,0.3111111111111111,3,0,5,1,3
74,0.5523809523809524,0.6190476190476191,0.5047619047619047,0.39999999999999997,2,0,5,1,4
75,1.0,0.780952380952381,0.4698412698412699,0.273015873015873,1,0,5,1,1
75,0.5142857142857142,1.0,0.5396825396825397,0.34920634920634913,1,0,5,1,2
75,0.819047619047619,0.5142857142857142,0.39365079365079364,0.3111111111111111,2,0,5,1,3
75,0.8666666666666667,0.819047619047619,0.43809523809523815,0.26666666666666666,1,0,5,1,4
76,0.29523809523809524,0.20952380952380953,0.6603174603174603,0.1333333333333333,4,0,5,1,1
76,0.20952380952380953,0.29523809523809524,0.7746031746031745,0.33015873015873015,4,0,5,1,2
76,0.21904761904761905,0.20952380952380953,0.49523809523809526,0.253968253968254,4,0,5,1,3
76,0.3333333333333333,0.21904761904761905,0.6380952380952382,0.22857142857142856,4,0,5,1,4
77,0.38095238095238093,0.09523809523809523,0.06666666666666667,0.10158730158730157,2,0,5,1,1
77,0.24761904761904763,0.38095238095238093,0.19365079365079363,0.24761904761904763,2,0,5,1,2
77,0.3619047619047619,0.24761904761904763,0.16825396825396824,0.21587301587301588,2,0,5,1,3
77,0.34285714285714286,0.3619047619047619,0.2984126984126984,0.41269841269841273,2,0,5,1,4
78,0.0380952380952381,0.009523809523809525,0.09523809523809523,0.08888888888888889,4,0,5,1,1
78,0.01904761904761905,0.0380952380952381,0.3079365079365079,0.18412698412698414,4,0,5,1,2
78,0.06666666666666667,0.01904761904761905,0.24444444444444446,0.13333333333333333,4,0,5,1,3
78,0.05714285714285714,0.06666666666666667,0.3968253968253968,0.36190476190476195,4,0,5,1,4
79,0.4095238095238095,0.1619047619047619,0.044444444444444446,0.05714285714285714,1,0,5,1,1
79,0.34285714285714286,0.4095238095238095,0.1841269841269841,0.22857142857142856,1,0,5,1,2
79,0.6857142857142857,0.34285714285714286,0.1365079365079365,0.1523809523809524,1,0,5,1,3
79,0.6190476190476191,0.6857142857142857,0.19047619047619047,0.19682539682539682,1,0,5,1,4
80,0.13333333333333333,0.02857142857142857,0.08888888888888889,0.1015873015873016,3,0,5,1,1
80,0.14285714285714285,0.13333333333333333,0.27619047619047615,0.24761904761904763,3,0,5,1,2
80,0.14285714285714285,0.14285714285714285,0.2031746031746032,0.21587301587301588,3,0,5,1,3
80,0.1523809523809524,0.14285714285714285,0.37142857142857144,0.41269841269841273,3,0,5,1,4
81,0.21904761904761905,0.6761904761904762,0.6825396825396824,0.15873015873015875,3,1,5,1,1
81,0.37142857142857144,0.21904761904761905,0.6476190476190476,0.41904761904761906,4,1,5,1,2
81,0.7333333333333333,0.37142857142857144,0.5396825396825397,0.09523809523809527,4,1,5,1,3
81,0.37142857142857144,0.7333333333333333,0.5238095238095238,0.1396825396825397,1,1,5,1,4
82,0.3619047619047619,0.5619047619047619,0.7206349206349207,0.08253968253968254,4,1,5,1,1
82,0.5238095238095238,0.3619047619047619,0.6000000000000001,0.5142857142857143,3,1,5,1,2
82,0.4,0.5238095238095238,0.48888888888888893,0.16507936507936508,2,1,5,1,3
82,0.44761904761904764,0.4,0.6349206349206349,0.11428571428571425,4,1,5,1,4
83,0.9904761904761905,0.8,0.6412698412698413,0.08253968253968254,1,1,5,1,1
83,0.6190476190476191,0.9904761904761905,0.3904761904761904,0.24761904761904763,1,1,5,1,2
83,0.5619047619047619,0.6190476190476191,0.45714285714285713,0.1015873015873016,1,1,5,1,3
83,0.7238095238095238,0.5619047619047619,0.580952380952381,0.22222222222222218,3,1,5,1,4
84,0.5904761904761905,0.6857142857142857,0.6793650793650793,0.15873015873015875,2,1,5,1,1
84,0.47619047619047616,0.5904761904761905,0.5238095238095238,0.5142857142857142,2,1,5,1,2
84,0.6095238095238096,0.47619047619047616,0.5047619047619047,0.16507936507936508,3,1,5,1,3
84,0.2571428571428571,0.6095238095238096,0.5650793650793651,0.22222222222222218,2,1,5,1,4
85,0.4857142857142857,0.29523809523809524,0.507936507936508,0.48253968253968255,3,0,5,1,1
85,0.3333333333333333,0.4857142857142857,0.5301587301587302,0.3428571428571429,3,0,5,1,2
85,0.26666666666666666,0.3333333333333333,0.4158730158730159,0.26666666666666666,3,0,5,1,3
85,0.38095238095238093,0.26666666666666666,0.42857142857142855,0.12698412698412695,4,0,5,1,4
86,0.7714285714285715,0.9047619047619048,0.3047619047619048,0.1714285714285714,1,0,5,1,1
86,0.3904761904761905,0.7714285714285715,0.43492063492063493,0.2031746031746032,1,0,5,1,2
86,0.5142857142857142,0.3904761904761905,0.3968253968253968,0.26666666666666666,2,0,5,1,3
86,0.12380952380952381,0.5142857142857142,0.3460317460317461,0.12063492063492065,1,0,5,1,4
87,0.5619047619047619,0.4380952380952381,0.4603174603174603,0.4825396825396826,2,0,5,1,1
87,0.6285714285714286,0.5619047619047619,0.5047619047619047,0.3428571428571429,2,0,5,1,2
87,0.44761904761904764,0.6285714285714286,0.31746031746031744,0.10793650793650794,1,0,5,1,3
87,0.2,0.44761904761904764,0.3682539682539682,0.16507936507936505,2,0,5,1,4
88,0.2571428571428571,0.18095238095238095,0.546031746031746,0.4063492063492064,4,0,5,1,1
88,0.22857142857142856,0.2571428571428571,0.6063492063492063,0.1904761904761905,4,0,5,1,2
88,0.3238095238095238,0.22857142857142856,0.4507936507936508,0.19682539682539682,4,0,5,1,3
88,0.14285714285714285,0.3238095238095238,0.40952380952380946,0.16507936507936505,3,0,5,1,4
89,0.9333333333333333,0.8285714285714286,0.4761904761904761,0.2793650793650793,1,0,5,1,1
89,0.6095238095238096,0.9333333333333333,0.5079365079365079,0.20317460317460315,1,0,5,1,2
89,0.7238095238095238,0.6095238095238096,0.4761904761904761,0.39999999999999997,2,0,5,1,3
89,0.8380952380952381,0.7238095238095238,0.3904761904761904,0.38730158730158726,1,0,5,1,4
90,0.6952380952380952,0.7333333333333333,0.5079365079365079,0.3428571428571429,2,0,5,1,1
90,0.8571428571428571,0.6952380952380952,0.5873015873015873,0.36190476190476195,2,0,5,1,2
90,0.6666666666666666,0.8571428571428571,0.39365079365079364,0.23492063492063497,1,0,5,1,3
90,0.42857142857142855,0.6666666666666666,0.40952380952380946,0.4253968253968254,2,0,5,1,4
91,0.3904761904761905,0.3142857142857143,0.6476190476190476,0.29841269841269846,4,0,5,1,1
91,0.3142857142857143,0.3904761904761905,0.6888888888888888,0.33015873015873015,4,0,5,1,2
91,0.41904761904761906,0.3142857142857143,0.5746031746031747,0.39999999999999997,3,0,5,1,3
91,0.4,0.41904761904761906,0.49206349206349204,0.4253968253968254,3,0,5,1,4
92,0.4380952380952381,0.38095238095238093,0.6253968253968254,0.3428571428571429,3,0,5,1,1
92,0.2571428571428571,0.4380952380952381,0.673015873015873,0.36190476190476195,3,0,5,1,2
92,0.08571428571428572,0.2571428571428571,0.5936507936507937,0.3619047619047619,4,0,5,1,3
92,0.09523809523809523,0.08571428571428572,0.6031746031746031,0.20317460317460315,4,0,5,1,4
93,0.22857142857142856,0.41904761904761906,0.5841269841269842,0.05079365079365076,4,0,5,1,1
93,0.08571428571428572,0.22857142857142856,0.4444444444444445,0.1523809523809524,4,0,5,1,2
93,0.05714285714285714,0.08571428571428572,0.39365079365079364,0.28571428571428575,4,0,5,1,3
93,0.0761904761904762,0.05714285714285714,0.3460317460317461,0.1523809523809524,4,0,5,1,4
94,0.3238095238095238,0.6285714285714286,0.5142857142857143,0.10158730158730156,1,0,5,1,1
94,0.1619047619047619,0.3238095238095238,0.41269841269841273,0.2158730158730159,3,0,5,1,2
94,0.20952380952380953,0.1619047619047619,0.3682539682539683,0.3365079365079365,3,0,5,1,3
94,0.23809523809523808,0.20952380952380953,0.29523809523809524,0.25396825396825395,3,0,5,1,4
95,0.45714285714285713,0.5714285714285714,0.5333333333333333,0.13968253968253966,2,0,5,1,1
95,0.42857142857142855,0.45714285714285713,0.3682539682539683,0.2158730158730159,2,0,5,1,2
95,0.4380952380952381,0.42857142857142855,0.27936507936507937,0.3365079365079365,2,0,5,1,3
95,0.3238095238095238,0.4380952380952381,0.21904761904761905,0.22222222222222224,1,0,5,1,4
96,0.5523809523809524,0.5523809523809524,0.5396825396825397,0.13968253968253966,3,0,5,1,1
96,0.5904761904761905,0.5523809523809524,0.3365079365079365,0.15238095238095237,1,0,5,1,2
96,0.3904761904761905,0.5904761904761905,0.2253968253968254,0.22857142857142856,1,0,5,1,3
96,0.19047619047619047,0.3904761904761905,0.2349206349206349,0.25396825396825395,2,0,5,1,4
97,0.7238095238095238,0.7904761904761904,0.7396825396825397,0.3746031746031746,3,1,5,1,1
97,0.8666666666666667,0.7238095238095238,0.4285714285714286,0.3428571428571428,1,1,5,1,2
97,0.9047619047619048,0.8666666666666667,0.3968253968253968,0.35555555555555557,1,1,5,1,3
97,0.7714285714285715,0.9047619047619048,0.35555555555555557,0.4444444444444445,1,1,5,1,4
98,0.1619047619047619,0.4095238095238095,0.8666666666666667,0.12063492063492065,4,1,5,1,1
98,0.1523809523809524,0.1619047619047619,0.6158730158730158,0.1841269841269841,4,1,5,1,2
98,0.047619047619047616,0.1523809523809524,0.634920634920635,0.3428571428571428,4,1,5,1,3
98,0.1619047619047619,0.047619047619047616,0.6412698412698413,0.39999999999999997,4,1,5,1,4
99,0.6761904761904762,0.9714285714285714,0.6793650793650793,0.28571428571428575,1,1,5,1,1
99,0.6857142857142857,0.6761904761904762,0.4444444444444444,0.3746031746031746,2,1,5,1,2
99,0.7142857142857143,0.6857142857142857,0.45714285714285713,0.4761904761904762,2,1,5,1,3
99,0.7619047619047619,0.7142857142857143,0.41904761904761906,0.5714285714285715,2,1,5,1,4
100,0.44761904761904764,0.8380952380952381,0.7238095238095238,0.3746031746031746,2,1,5,1,1
100,0.3523809523809524,0.44761904761904764,0.5206349206349207,0.3746031746031746,3,1,5,1,2
100,0.3047619047619048,0.3523809523809524,0.5682539682539682,0.4761904761904762,3,1,5,1,3
100,0.6,0.3047619047619048,0.5555555555555555,0.5714285714285715,3,1,5,1,4
101,0.5714285714285714,0.5142857142857142,0.7047619047619048,0.45079365079365075,3,1,5,1,1
101,0.6476190476190476,0.5714285714285714,0.5873015873015873,0.2920634920634921,3,1,5,1,2
101,0.1619047619047619,0.6476190476190476,0.6761904761904761,0.2920634920634921,3,1,5,1,3
101,0.3619047619047619,0.1619047619047619,0.6761904761904761,0.19682539682539682,4,1,5,1,4
102,0.580952380952381,0.9523809523809523,0.5587301587301586,0.4063492063492063,1,1,5,1,1
102,0.7904761904761904,0.580952380952381,0.5841269841269842,0.2920634920634921,2,1,5,1,2
102,0.780952380952381,0.7904761904761904,0.6285714285714286,0.2920634920634921,2,1,5,1,3
102,0.6571428571428571,0.780952380952381,0.4698412698412698,0.39999999999999997,1,1,5,1,4
103,0.8095238095238095,0.8857142857142857,0.580952380952381,0.4507936507936508,2,1,5,1,1
103,0.8380952380952381,0.8095238095238095,0.5079365079365079,0.1396825396825397,1,1,5,1,2
103,0.7619047619047619,0.8380952380952381,0.6126984126984127,0.2603174603174603,1,1,5,1,3
103,0.6476190476190476,0.7619047619047619,0.4761904761904762,0.41269841269841273,2,1,5,1,4
104,0.37142857142857144,0.2761904761904762,0.784126984126984,0.2920634920634921,4,1,5,1,1
104,0.4,0.37142857142857144,0.653968253968254,0.15873015873015875,4,1,5,1,2
104,0.4857142857142857,0.4,0.7587301587301587,0.12698412698412698,4,1,5,1,3
104,0.08571428571428572,0.4857142857142857,0.5682539682539682,0.41269841269841273,3,1,5,1,4
105,0.6857142857142857,0.6952380952380952,0.5968253968253968,0.36190476190476195,2,1,5,1,1
105,0.7142857142857143,0.6857142857142857,0.6190476190476191,0.23492063492063495,2,1,5,1,2
105,0.7047619047619048,0.7142857142857143,0.6920634920634922,0.1015873015873016,3,1,5,1,3
105,0.7142857142857143,0.7047619047619048,0.7523809523809524,0.2031746031746032,3,1,5,1,4
106,0.42857142857142855,0.6,0.6285714285714286,0.36190476190476195,3,1,5,1,1
106,0.7238095238095238,0.42857142857142855,0.7047619047619048,0.08888888888888886,4,1,5,1,2
106,0.8952380952380953,0.7238095238095238,0.688888888888889,0.1015873015873016,2,1,5,1,3
106,0.4380952380952381,0.8952380952380953,0.688888888888889,0.12063492063492065,1,1,5,1,4
107,0.780952380952381,0.3238095238095238,0.7206349206349206,0.1777777777777778,4,1,5,1,1
107,0.7523809523809524,0.780952380952381,0.5873015873015873,0.17142857142857146,1,1,5,1,2
107,0.7714285714285715,0.7523809523809524,0.6793650793650793,0.08253968253968254,1,1,5,1,3
107,0.7333333333333333,0.7714285714285715,0.7301587301587302,0.2031746031746032,2,1,5,1,4
108,0.6476190476190476,0.8666666666666667,0.5396825396825397,0.2476190476190476,1,1,5,1,1
108,0.6,0.6476190476190476,0.6317460317460317,0.23492063492063495,3,1,5,1,2
108,0.5904761904761905,0.6,0.7301587301587302,0.02539682539682538,4,1,5,1,3
108,0.5904761904761905,0.5904761904761905,0.7904761904761904,0.12698412698412698,4,1,5,1,4
109,0.07964601769911504,0.3185840707964602,0.5339233038348082,0.3893805309734513,3,0,4,1,1
109,0.008849557522123894,0.07964601769911504,0.448377581120944,0.1533923303834808,4,0,4,1,2
109,0.0,0.008849557522123894,0.6135693215339233,0.1415929203539823,4,0,4,1,3
109,0.07964601769911504,0.0,0.6519174041297936,0.20648967551622413,4,0,4,1,4
110,0.5663716814159292,0.8053097345132744,0.3716814159292035,0.2359882005899705,1,0,4,1,1
110,0.5486725663716814,0.5663716814159292,0.2861356932153392,0.24188790560471976,1,0,4,1,2
110,0.584070796460177,0.5486725663716814,0.4336283185840708,0.495575221238938,2,0,4,1,3
110,0.5575221238938053,0.584070796460177,0.4572271386430679,0.56047197640118,2,0,4,1,4
111,0.4424778761061947,0.5752212389380531,0.4483775811209439,0.3893805309734513,2,0,4,1,1
111,0.7522123893805309,0.4424778761061947,0.3274336283185841,0.3244837758112094,2,0,4,1,2
111,0.8407079646017699,0.7522123893805309,0.36578171091445427,0.359882005899705,1,0,4,1,3
111,0.5398230088495575,0.8407079646017699,0.3716814159292035,0.3893805309734513,1,0,4,1,4
112,0.336283185840708,0.22123893805309736,0.5663716814159292,0.3244837758112094,4,0,4,1,1
112,0.5398230088495575,0.336283185840708,0.3628318584070797,0.3244837758112094,3,0,4,1,2
112,0.5309734513274337,0.5398230088495575,0.43657817109144537,0.495575221238938,3,0,4,1,3
112,0.3008849557522124,0.5309734513274337,0.4749262536873156,0.56047197640118,3,0,4,1,4
113,0.21238938053097345,0.12389380530973451,0.15929203539823011,0.14159292035398233,3,0,4,1,1
113,0.13274336283185842,0.21238938053097345,0.19174041297935104,0.18289085545722714,3,0,4,1,2
113,0.3185840707964602,0.13274336283185842,0.2182890855457227,0.1297935103244838,3,0,4,1,3
113,0.4778761061946903,0.3185840707964602,0.18584070796460175,0.13569321533923304,1,0,4,1,4
114,0.30973451327433627,0.26548672566371684,0.11209439528023597,0.07079646017699115,1,0,4,1,1
114,0.3008849557522124,0.30973451327433627,0.1592920353982301,0.1297935103244838,1,0,4,1,2
114,0.2920353982300885,0.3008849557522124,0.1622418879056047,0.0943952802359882,1,0,4,1,3
114,0.415929203539823,0.2920353982300885,0.19469026548672566,0.15339233038348082,2,0,4,1,4
115,0.035398230088495575,0.05309734513274336,0.18289085545722716,0.09439528023598821,4,0,4,1,1
115,0.10619469026548672,0.035398230088495575,0.25073746312684364,0.06489675516224187,4,0,4,1,2
115,0.17699115044247787,0.10619469026548672,0.2271386430678466,0.112094395280236,4,0,4,1,3
115,0.23893805309734514,0.17699115044247787,0.2330383480825959,0.15339233038348082,3,0,4,1,4
116,0.23008849557522124,0.1592920353982301,0.14749262536873156,0.14159292035398233,2,0,4,1,1
116,0.24778761061946902,0.23008849557522124,0.18584070796460175,0.18289085545722714,2,0,4,1,2
116,0.08849557522123894,0.24778761061946902,0.1799410029498525,0.1297935103244838,2,0,4,1,3
116,0.1592920353982301,0.08849557522123894,0.2625368731563422,0.0943952802359882,4,0,4,1,4
117,0.2831858407079646,0.336283185840708,0.5368731563421828,0.5191740412979351,3,0,4,1,1
117,0.23008849557522124,0.2831858407079646,0.5073746312684365,0.43657817109144537,3,0,4,1,2
117,0.4336283185840708,0.23008849557522124,0.504424778761062,0.3539823008849557,3,0,4,1,3
117,0.2743362831858407,0.4336283185840708,0.3274336283185841,0.3893805309734513,2,0,4,1,4
118,0.7522123893805309,0.8761061946902655,0.35693215339233036,0.359882005899705,1,0,4,1,1
118,0.6283185840707964,0.7522123893805309,0.35103244837758113,0.3834808259587021,1,0,4,1,2
118,0.6106194690265486,0.6283185840707964,0.3716814159292035,0.3539823008849557,2,0,4,1,3
118,0.7522123893805309,0.6106194690265486,0.26843657817109146,0.2713864306784661,1,0,4,1,4
119,0.672566371681416,0.6371681415929203,0.4365781710914454,0.5191740412979352,2,0,4,1,1
119,0.7079646017699115,0.672566371681416,0.3775811209439528,0.43657817109144537,2,0,4,1,2
119,0.34513274336283184,0.7079646017699115,0.3451327433628319,0.30088495575221236,1,0,4,1,3
119,0.18584070796460178,0.34513274336283184,0.35693215339233036,0.38938053097345127,3,0,4,1,4
120,0.09734513274336283,0.09734513274336283,0.616519174041298,0.359882005899705,4,0,4,1,1
120,0.17699115044247787,0.09734513274336283,0.5693215339233039,0.3126843657817109,4,0,4,1,2
120,0.02654867256637168,0.17699115044247787,0.5221238938053098,0.3185840707964602,4,0,4,1,3
120,0.1415929203539823,0.02654867256637168,0.46312684365781703,0.17699115044247785,4,0,4,1,4
121,0.584070796460177,0.2831858407079646,0.2949852507374631,0.2890855457227139,3,1,4,1,1
121,0.6371681415929203,0.584070796460177,0.4395280235988201,0.30678466076696165,2,1,4,1,2
121,0.7876106194690266,0.6371681415929203,0.5191740412979351,0.448377581120944,3,1,4,1,3
121,0.8053097345132744,0.7876106194690266,0.5958702064896756,0.5014749262536873,2,1,4,1,4
122,0.6371681415929203,0.4690265486725664,0.23303834808259585,0.23008849557522124,1,1,4,1,1
122,0.7876106194690266,0.6371681415929203,0.42182890855457233,0.2713864306784661,1,1,4,1,2
122,0.7345132743362832,0.7876106194690266,0.4690265486725664,0.35988200589970504,1,1,4,1,3
122,0.7168141592920354,0.7345132743362832,0.6135693215339233,0.5014749262536873,3,1,4,1,4
123,0.504424778761062,0.3805309734513274,0.2625368731563422,0.2890855457227139,2,1,4,1,1
123,0.6548672566371682,0.504424778761062,0.4660766961651918,0.3067846607669616,3,1,4,1,2
123,0.9026548672566371,0.6548672566371682,0.5132743362831859,0.448377581120944,2,1,4,1,3
123,0.8141592920353983,0.9026548672566371,0.5575221238938054,0.4247787610619469,1,1,4,1,4
124,0.17699115044247787,0.035398230088495575,0.3775811209439528,0.12389380530973453,4,1,4,1,1
124,0.11504424778761062,0.17699115044247787,0.5752212389380532,0.08849557522123892,4,1,4,1,2
124,0.1504424778761062,0.11504424778761062,0.6932153392330384,0.10029498525073748,4,1,4,1,3
124,0.11504424778761062,0.1504424778761062,0.808259587020649,0.11209439528023595,4,1,4,1,4
125,0.4690265486725664,0.34513274336283184,0.6460176991150443,0.23598820058997047,4,0,4,1,1
125,0.168141592920354,0.4690265486725664,0.7581120943952803,0.2831858407079646,4,0,4,1,2
125,0.22123893805309736,0.168141592920354,0.6047197640117994,0.4896755162241888,3,0,4,1,3
125,0.17699115044247787,0.22123893805309736,0.5398230088495576,0.4306784660766962,3,0,4,1,4
126,0.8230088495575221,0.831858407079646,0.4837758112094395,0.1887905604719764,1,0,4,1,1
126,0.8849557522123894,0.8230088495575221,0.640117994100295,0.31268436578171094,2,0,4,1,2
126,0.8495575221238938,0.8849557522123894,0.36578171091445427,0.4188790560471976,1,0,4,1,3
126,0.831858407079646,0.8495575221238938,0.3303834808259587,0.24188790560471976,1,0,4,1,4
127,0.5132743362831859,0.4778761061946903,0.6017699115044247,0.3244837758112094,3,0,4,1,1
127,0.1504424778761062,0.5132743362831859,0.743362831858407,0.31268436578171094,3,0,4,1,2
